link,date,build_type,rooms,level,furniture,area,price_base,price_additional,location_approximation,location,animals,shower,bath,balcony,dishwasher,induction_stove,deposit,whole_text
https://www.otodom.pl/pl/oferta/przestronny-i-nowoczesny-apartament-w-centrum-ID4em9F.html,01.01.2023,apartamentowiec,3,6,True,78.0,4900.0,,ul. Rychtalska,,,False,False,False,True,False,,"Opis nieruchomości:  Przedstawiam do wynajęcia dwupoziomowe eleganckie mieszkanie w nowej inwestycji PROMENADY WROCŁAWSKIE, ul. Rychtalska, Wrocław. Mieszkanie obejmuje salon z aneksem kuchennym, osobną łazienkę, osobny pokój (sypialnia) wraz z garderobą na drugim piętrze oraz przestronny taras. W pełni umeblowane oraz wyposażone sprzętami AGD w zabudowie. Na dwóch piętrach jest klimatyzacja. Apartament jest nowocześnie wykończony z gustowną aranżacją wnętrz. Całość wykonana z najwyższej jakości materiałów. Mieszkanie znajduje się na szóstym piętrze z dostępem do windy.  Opis okolicy: Apartament mieści się niedaleko od rzeki w inwestycji PROMENADY WROCŁAWSKIE, w otoczeniu zieleni, co niewątpliwie łączy atuty miasta oraz zielonego brzegu. W okolicy jest zlokalizowanych wiele sklepów i lokali usługowych. Dodatkowym atutem jest możliwość parkowania w garażu podziemny. Obiekt monitorowany, z całodobową ochroną. Idealna lokalizacja w okolicach Starego Miasta, gdzie znajduje się szereg usług handlowych, niespełna kilka minut od centrum Wrocławia.    Cena: 4.900 zł + opłaty: - czynsz: 800 zł (czynsz administracyjny wraz z zaliczką za wodę i ogrzewanie) - prąd: 150~200 zł (według zużycia) - Internet (we własnym zakresie) – bogata oferta dostawców usług multimedialnych. - opcjonalnie miejsce w garażu ABONAMENT: 150 zł - 6.000 PLN depozyt   Kontakt: Marek 796 948 406   Oferta skierowana jest do osób zainteresowanych dłuższym okresem najmu. Bez pośredniaków. Minimum rok z możliwością przedłużenia na kolejne lata.   Możliwość umówienia się w celu obejrzenia mieszkania, codziennie po wcześniejszym umówieniu się na spotkanie.   Zapraszam do kontaktu. Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/wolna-kawalerka-z-balkonem-przy-parku-ID4c4cT.html,01.01.2023,blok,1,,True,35.0,2300.0,,ul. Ołtaszyńska,,,False,False,False,False,False,,"Obsługa zdalna Wypozażenie: lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-55m2-wroclaw-nadodrze-CID3-IDRVVfd.html,01.01.2023,Blok,3 pokoje,2,Tak,55.0,4000.0,450.0,Śródmieście,Krętej 10,,False,False,False,True,True,3000,"(UWAGA, MIESZKANIE WOLNE OD LUTEGO/MARCA!)  Dzień dobry,  Wynajmę 3-pokojowe mieszkanie we Wrocławiu na ul. Krętej 10, wykończone jak na zdjęciach w budynku oddanym do użytku w 2013 roku.  Mieszkanie po remoncie w 2019.  Wyposażenie tak jak na zdjęciach  - kuchnia na wymiar wyposażona w pełny sprzęt w zabudowie: płytę indukcyjna, okap, piekarnik , lodówkę i zmywarkę.  W korytarzu na całej długości znajdują się bardzo przestronne szafy wykonane również na wymiar.  Lokal znajduje się w bloku zbudowanym między kamienicami (plomba). W budynku winda.  Na mieszkanie składa się:  salonu z aneksem - 20,5m2 sypialnia - 12m2 pokój - 12,5m2 łazienka- 4m2 korytarz- 5,5m2 taras - 11,5m2  Pokój, który aktualnie pełni funkcję gabinetu może zostać przed wynajmem dostosowany według potrzeb, np. w łóżko.  CZYNSZ NAJMU : 4000 zł Opłaty : czynsz adm. około 450 zł , prąd według zużycia (aktualnie ok 150zł). KAUCJA:3000zł  Świetna lokalizacja, na piechotę można szybko dostać się do: -Dworzec Nadodrze - 400m - 5min, -Wyspa Słodowa - 1km - 14min, -Uniwersytet Wrocławski - 1,4km, 18min﻿ -Ostrów Tumski - 1,5km, 19min﻿, -Rynek - 1,8km, 25min,  Mieszkanie bardzo dobrze skomunikowane również z pozostałymi uczelniami. Bezpośredni tramwaj na Politechnikę, Uniwersytet Przyrodniczy, Ekonomiczny, WSB.  W okolicy pełna infrastruktura: ﻿2min do przystanku tramwajowego (Słowiańska) oraz 6min do Jedności Narodowej. Na Krętej oraz Słowiańskiej piekarnia, małe sklepy osiedlowe oraz nowo otwarta Biedronka.  Nadodrze mocno się rozwija, w okolicy wiele nowopowstałych barów i restauracji. Dodatkowo w bardzo bliskim sąsiedztwie przedszkola oraz szkoły.  Mieszkanie godne polecenia dla osób szukających komfortowego mieszkania blisko centrum."
https://www.olx.pl/d/oferta/luksusowy-apartament-40m2-z-garazem-podziemnym-w-centrum-ul-brzeska-CID3-IDHZcuI.html,01.01.2023,Apartamentowiec,Kawalerka,1,Tak,40.0,2600.0,630.0,Krzyki,,,False,False,True,True,False,,"wyposażenie •	lodówka, zmywarka •	meble ( meble kuchenne, szafa, meblościanka, rozkładany narożnik , szklana ława, stół , 4 krzesła ) •	piekarnik •	kuchenka  •	mikrofalówka, czajnik elektryczny, ciśnieniowy expres do kawy secco, sztućce, talerze, kubki, filiżanki, przybory kuchenne •	pralka, akcesoria, ręczniki, kosz na pranie •	odkurzacz, deska do prasowania, żelazko,  suszarka  	zabezpieczenia •	teren zamknięty •	domofon  •	monitoring  	media •	miejskie ogrzewanie  •	informacje dodatkowe •	dwa balkony 7 m2 i 3,5 m2 •	winda  •	 Opis Do wynajęcia apartament/ mieszkanie 40 m2, zlokalizowane w spokojnym i cichym miejscu na nowoczesnym zamkniętym osiedlu w dzielnicy Krzyki przy ul. Brzeskiej we Wrocławiu. Do Rynku bardzo blisko , 20 min spacerem. Do stacji PKP 15 min spacerem. W okolicy sklepy, punkty usługowe itp. Miejsce bardzo dobrze skomunikowane  z całym miastem.  Mieszkanie jest przestronne, jasne , doskonale oświetlone oraz ciepłe, jego funkcjonalny układ zapewnia komfort użytkowania swoim mieszkańcom, usytuowane jest na 1 piętrze apartamentowca z windą. Mieszkanie składa się z dużego pokoju, przedpokoju, kuchni i łazienki. Do mieszkania przynależą dwa balkony : od salonu 7 m2 i od kuchni 3,5 m2. W przestronnym salonie znajduje się  (rozkładany narożnik, szklana ława, meblościanka, komoda, regał , dywan , lampa ). W nowoczesnej kuchni w pełni wyposażonej znajdują się  ( lodówko-zamrażarka, zmywarka, piekarnik, płyta , stół z 4 krzesłami, mikrofalówka, ciśnieniowy expres do kawy seaco, sztućce, talerze, filiżanki , kubki. Gustowna funkcjonalna łazienka wyposażona jest w kabinę natryskową (duża i wygodna), pralka,  toaleta, szafka,  akcesoria łazienkowe, ręczniki, kosz na pranie. W przedpokoju znajduję się duża szafa, wieszaki . W budynku znajduje się nowoczesna i elegancka WINDA, co niewątpliwie zapewni codzienną wygodę korzystania z mieszkania.   Teren całego osiedla jest monitorowany, mieszkanie wyposażone jest w domofon, co dodatkowo podnosi poczucie spokoju i bezpieczeństwa użytkowników mieszkania.    CENA:  PLN wynajem +  630 PLN czynsz administracyjny (  w tym jest woda, ogrzewanie, śmieci ) +  ok  110 zł (prąd) . Rozliczenia czynszu administracyjnego i prądu według zużycia .   Wymagana kaucja:  PLN Wolne od 10.02.2023 Umowa najmu okazjonalnego. Mile widziany dłuższy wynajem na min.12 miesięcy.   Zapraszam na prezentację. Bez pośredników"
https://www.olx.pl/d/oferta/kawalerka-wroclaw-dyrekcyjna-pkp-w-cenie-oplaty-rachunki-internet-CID3-IDSavEq.html,01.01.2023,Apartamentowiec,Kawalerka,6,Tak,18.0,2500.0,1.0,Stare Miasto,,,False,False,False,False,True,4000,"Kawalerka (mikroapartament) 18m2 ul. Dyrekcyjna  Mieszkanie w nowym budynku z windą, położone w bezpośrednim sąsiedztwie galerii handlowej WROCLAVIA. W promieniu kilkuset metrów znajdują się: Dworzec Główny PKP, PKS, wrocławski Aquapark, Sky Tower. Atutem tej lokalizacji jest położony w odległości krótkiego spaceru Uniwersytet Ekonomiczny i Uniwersytecki Szpital Kliniczny wraz z wydziałem farmacji wrocławskiego Uniwersytetu Medycznego oraz zlokalizowany w niedużej odległości Rynek Starego Miasta.  Płyta indukcyjna, kuchenka mikrofalowa, lodówka, klimatyzacja. W cenie wszystkie opłaty z rachunkami i internetem. Kaucja 4000 zł  Cena 2500 zł/miesiąc  tel. 60*******23"
https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-z-balkonem-garazem-CID3-IDSuPkX.html,01.01.2023,Apartamentowiec,2 pokoje,1,Tak,43.0,2800.0,280.0,Krzyki,,,False,False,True,False,False,4000,"Wynajmę bez pośredników 2 pokojowe mieszkanie w miejscowości Wysoka, ul. Cztery Podkowy, dostępne od razu. Mieszkanie składa się z salonu z aneksem kuchennym, korytarza z zabudowaną szafą, łazienki z prysznicem, sypialni oraz balkonu. Ciche i spokojne osiedle oddalone od głównej drogi. Łatwy dojazd do Bielan Wrocławskich, południa Wrocławia oraz autostrady. Mieszkanie odświeżone, umeblowane, wyposażone w sprzęt AGD. Do mieszkania przynależy miejsce postojowe w zamykanym garażu (w cenie). Czynsz 2800zł + czynsz administracyjny 280zł + prąd wg. zużycia. Kaucja 4000zł Pośrednikom dziękuję."
https://www.olx.pl/d/oferta/do-wynajecia-2-pokojowe-mieszkanie-wroclaw-krzyki-gajowicka-CID3-IDGlNv4.html,01.01.2023,Blok,2 pokoje,1,Tak,34.0,2000.0,500.0,Krzyki,Gajowicka 200,"asowe doświadczenia, wszelkie zwierzaki. Osobom które będą miały prob",False,False,False,False,False,2.500,"Do wynajęcia mieszkanie we Wrocławiu, na Krzykach - ul. Gajowicka 200. Mieszkanie składa się z dwóch pokoi (z których jeden jest przechodni), kuchni, łazienki. Jest umeblowane i gotowe do zamieszkania od zaraz, lodówka, pralka. Całkowita miesięczna opłata, obejmująca czynsz wraz z mediami wynosi 2.500 zł. Kaucja w wysokości jednomiesięcznego czynszu, umowa na rok, maksymalnie dwie dorosłe osoby. Niechętnie, z uwagi na dotychczasowe doświadczenia, wszelkie zwierzaki. Osobom które będą miały problem z oddaniem mi mieszkania po okresie najmu w stanie niewymagającym generalnego remontu również dziękuję. Agencjom i pośrednikom dziękuję."
https://www.olx.pl/d/oferta/kawalerka-w-centrum-ul-legnicka-internet-CID3-IDO07eJ.html,01.01.2023,Apartamentowiec,Kawalerka,6,Tak,25.0,2250.0,350.0,Śródmieście,,ody na trzymanie w mieszkaniu zwierząt. Mieszkanie dostępne od 01.01,False,False,False,False,False,2500,"Witam! Do wynajęcia kawalerka w wysokim standardzie, w prestiżowym apartamentowcu ""Legnicka Street"" przy ul. Legnickiej. Mieszkanie zostało estetycznie wykończone w 2021 r., w pełni umeblowane i wyposażone w sprzęt AGD. Lokalizacja 200 m od największego Centrum Handlowego we Wrocławiu (Magnolia Park) oraz obok Business Garden Wrocław sprawia, że mieszkanie jest perfekcyjnie skomunikowane z każdą częścią miasta. Na parterze budynku znajduje się wiele sklepów, kawiarni, cukierni oraz punkty usługowe i gastronomiczne.  Cena wynajmu mieszkania: 2250 zł + 350 zł (w tym wszystkie media wraz z internetem) = łączna opłata miesięczna 2600 zł. Umowa na minimum 12 miesięcy, przy podpisywaniu umowy wymagana jest kaucja 2500 zł. Absolutny zakaz palenia papierosów w mieszkaniu oraz nie wyrażam zgody na trzymanie w mieszkaniu zwierząt. Mieszkanie dostępne od 01.01.2023 r. tel. kontaktowy: 88*****98 Pozdrawiam"
https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-36-m-kozanow-CID3-IDSuF02.html,01.01.2023,Blok,2 pokoje,1,Nie,36.0,1800.0,670.0,Fabryczna,,"dwóch osób niepalących i bez zwierząt, kaucja zwrotna w wysokości 2",False,False,True,False,False,,"Wynajmę mieszkanie 2 pokoje 36 m na os Kozanów ul Gwarecka 1 piętro, w bloku 11 piętrowym. Mieszkanie składa się z 2 pokoi ,otwarta kuchnia  z pokojem, mniejszy pokój z balkonem,  łazienka. Na wyposażeniu pralka, lodówka , kuchnia gazowa z piekarnikiem, w pokoju szafa pod zabudowę, okna drewniane. Z uwagi na to że wcześniejsi lokatorzy nie chcieli mebli mieszkanie jest częściowo umeblowane. Miejsca parkingowe ogólnodostępne przed blokiem  Wygodna lokalizacja dobry dojazd do centrum miasta komunikacją miejską w pobliżu tramwaj autobus oraz sklepy Biedronka Wynajem 1800 zł plus opłaty ok 670 zł (czynsz 470 zł, prąd ok  100 zł, fundusz rem 90 zł  UWAGA -opłaty liczone do dwóch osób plus minus w zależności od zużycia prądu i wody - są to opłaty na chwilę obecną. Tv i internet we własnym zakresie. Mieszkanie wolne od połowy stycznia preferowany wynajem długoterminowy dla jednej lub dwóch osób niepalących i bez zwierząt, kaucja zwrotna w wysokości 2500 zl"
https://www.otodom.pl/pl/oferta/m-3-pokojowe-klimatyzowane-dla-studentow-pary-ID4jJxL.html,01.01.2023,blok,3,7,True,47.44,3300.0,,Wrocław,,,False,False,False,True,False,,"Wynajmę mieszkanie 3-pokojowe klimatyzowane częściowo umeblowane z pięknym widokiem z okien w pobliżu SKYTOWER. Kuchnia po remoncie z pełnym wyposażeniem. Idealne dla studentów, par.  Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.olx.pl/d/oferta/dostepne-od-zaraz-odstapie-wynajecie-kawalerki-wroclaw-CID3-IDS72SE.html,01.01.2023,Blok,Kawalerka,7,Tak,21.0,2000.0,350.0,Stare Miasto,,*Brak zwierząt (możliwa kwestia dogadania],False,False,False,False,False,2500,"‼️ODSTĄPIĘ OD ZARAZ‼️  Dzień dobry,  Odstąpię wynajęcie kawalerki niedaleko centrum Wrocławia, przy ulicy Legnickiej. Mieszkanie w pełni umeblowane, nowe budownictwo. Niedaleko znajduje się centrum handlowe Magnolia Park, Stacja Dworzec Mikołajów,Przestanki autobusowe i tramwajowe.  Cena wynajmu: 2000 zł + opłaty 350zł Kaucja: 2500  Jedyne wymagania są to  *Polskie obywatelstwo *Umowa o pracę  *Brak zwierząt (możliwa kwestia dogadania]  Umowa najmu na rok   Zainteresowane osoby proszę o kontakt pod numer telefonu teL.7********29"
https://www.olx.pl/d/oferta/nowe-mieszkanie-2-pokoje-klecina-pierwszy-najem-CID3-IDSuwms.html,01.01.2023,Blok,2 pokoje,1,Tak,34.0,2500.0,450.0,Krzyki,,ak mozliwosci przetrzymywania zwierzat,False,False,False,True,False,3000,"= FOR ENGLISH PLEASE DROP A MESSAGE =  *Najem okazjonalny - wymagane zameldowanie w PL*  Do wynajęcia mieszkanie z osobną sypialnią w nowo wybudowanym budynku. Jest to pierwszy najem. Kompletnie wyposażone w nowe sprzęty i gotowe do zamieszkania.  OPIS: - mieszkanie o powierzchni 34 m2 - 1 piętro budynku z windą - 2 pokoje (osobna sypialnia i pokój z aneksem kuchennym) oraz łazienka - w pełni wyposażone w nowe sprzęty, bardzo jasne pokoje : duże i wygodne łóżko, biurko, pojemna szafa podwójna, komoda, stół i krzesła, kanapa rozkładana - z salonu wyjście na balkon - kuchnia : zabudowa meblowa, zlew, płyta grzewcza, lodówka, piekarnik, zmywarka, podstawowe naczynia - łazienka : prysznic, umywalka, szafki, WC i pralka  LOKALIZACJA:  - obok Park Klecina  - w poblizu lokale usługowe, piekarnia, sklepy - pętla tramwajowa: 7,17 2min - autobusy: D, 107, 133 3min - centrum handlowe na Bielanach Wrocławskich – 5 min - Rynek główny – 22 min   OPŁATY:  Najem 2500zł + oplaty administracyjne (koszty utrzymania nieruchomosci,prad,woda,ogrzewanie,smieci)  internet + miejsce parkingowe w garażu podziemnym 200zł + Kaucja 3000zł  INFORMACJE DODATKOWE: - Umowa najmu okazjonalnego  - 1 miesięczny okres wypowiedzenia - Brak mozliwosci przetrzymywania zwierzat - Wymagane ubezpieczenie OC Najemcy  - Dla obcokrajowców wymagany legalny pobyt i stałe zatrudnienie - możliwość najmu osobno stanowiska w garażu 250 zł za m-c.  Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego."
https://www.olx.pl/d/oferta/promenady-wroclawskie-2-pokoje-osobna-kuchnia-40m2-garaz-komorka-CID3-IDNh59k.html,01.01.2023,Blok,2 pokoje,3,Tak,40.0,2600.0,650.0,Psie Pole,,ko dla osób niepalących i bez zwierząt.,False,False,False,False,False,,"Do wynajęcia bez pośredników i prowizji mieszkanie o powierzchni 40m2. Zlokalizowane we Wrocławiu przy ul. Zakładowej (Promenady Wrocławskie). Dwa osobne pokoje plus kuchnia z oknem. W sypialni łóżko 160x200, w łazience prysznic. Cena 2600zł+ 650zł(zaliczki na opłaty administracyjne, wodę, ogrzewanie, prąd) /miesiąc. Umowa min. na 12mcy Komórka lokatorska na tym samym piętrze cenie najmu. Możliwość wynajęcia miejsca postojowego w garażu podziemnym 200zl/miesiąc. Wolne od zaraz. Wymagana kaucja w wysokości jednego czynszu.  Tylko dla osób niepalących i bez zwierząt.  Więcej informacji zapraszam do kontaktu telefonicznego +48********53  for english please call 69*******80"
https://www.olx.pl/d/oferta/2-pokoje-grabiszyn-ul-bzowa-CID3-IDSuvyh.html,01.01.2023,Blok,2 pokoje,,Tak,41.0,2200.0,600.0,Stare Miasto,,"e dla maksymalnie 2 osób, bez zwierząt i niepalących W czynszu zawar",False,True,False,False,False,3000,"Oferuję na wynajem mieszkanie 2 pokojowe o metrażu 41m2 lokal znajduje się w cichej, zielonej okolicy obok Centrum Historii Zajezdnia ( ul. Bzowa ). Grabiszyn. Umeblowane, wyposażone , urządzone ze smakiem. Niski 3 -piętrowy blok z cegły z 2002 roku, komórka lokatorska, balkon, rolety wewnętrzne i zewnętrzne, w łazience wanna. Świetna propozycja do zamieszkania dla osób ceniących spokój i klimatyczne otoczenie. Mieszkanie dla maksymalnie 2 osób, bez zwierząt i niepalących W czynszu zawarta jest opłata za wodę ciepłą i zimną i ogrzewanie. Najem okazjonalny. Czynsz najmu 2200 zł + 600 zł + prąd, gaz wg zużycia. Kaucja 3000 zł."
https://www.olx.pl/d/oferta/apartament-premium-43m-ul-ksiecia-witolda-32-parking-balkon-CID3-IDRF2LY.html,01.01.2023,Apartamentowiec,2 pokoje,2,Tak,43.0,4500.0,550.0,Stare Miasto,Księcia Witolda 32,Zwierzęta nie są akceptowane. Możliwość,False,False,False,False,False,5000,"Do wynajęcia nowy 2- pokojowy apartament znajdujący się na 2 piętrze przy ul. Księcia Witolda 32. Wnętrze zostało zaprojektowane przez architekta i wykończone materiałami wysokiej jakości: dębowa podłoga, meble z dużą ilością luster, duża ilość szaf do przechowywania, klimatyzacja… Do mieszkania przynależy miejsce parkingowe w garażu podziemnym oraz komórka lokatorska. Dodatkowym atutem jest bliskość rynku- ok 10 min pieszo oraz piękne patio.   Cena za mieszkanie wraz z miejscem postojowym i komórką : 4500 zł/mc Czynsz płatny dodatkowo: 550 zł/mc Prąd płatny dodatkowo Ok: 160 zł/mc Kaucja: 5000 zł Zwierzęta nie są akceptowane. Możliwość oglądania mieszkania tylko w weekendy po wcześniejszym umówieniu.   Ogłoszenie jest prywatne. Nie jestem zainteresowana współpracą z agencjami nieruchomości."
https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-CID3-IDSuD6c.html,01.01.2023,Kamienica,2 pokoje,Parter,Tak,50.0,3100.0,700.0,Psie Pole,,ystość oraz nie posiadających zwierząt.,False,False,False,False,False,3100,"Dzień dobry  Do wynajęcia jest mieszkanie w kamienicy nieopodal mostu Warszaskiego, przy ulicy Łąka Mazurska. Wszystkie potrzebne sklepy oraz węzeł komunikacyjny w promieniu maksymalnie jednego kilometra. Do centrum 10-15 min tramwajem.  Mieszkanie na parterze po remoncie 50m2, dwa oddzielne pokoje i kuchnia. Wyposażone we wszystkie potrzebne meble oraz AGD.   Koszt najmu to 3100 zł z czynszem. Do tego należy doliczyć zużycie wody na podstawie odczytu licznika, oraz prąd ( w sezonie grzewczym w okolicach 700-1000zl, w lecie w 150-300zl. CWU oraz CO na prąd, ogrzewanie podłogowe). Internet we własnym zakresie. Kaucja 3100zl.  Mieszkanie dla pary lub singla dbających o oczystość oraz nie posiadających zwierząt.  Dla osób polskiego pochodzenia.   Do wynajęcia od zaraz.  Pozdrawiam i zapraszam Tel kontaktowy 69*****20"
https://www.otodom.pl/pl/oferta/nowe-2-pokoje-garderoba-garaz-nyska-ak-ID4jIKS.html,01.01.2023,apartamentowiec,2,1,True,51.0,3000.0,,ul. Nyska,,ożliwości wynajmu dla osób ze zwierzętami. Mieszkanie wynajmowane po ra,False,False,False,True,False,4500,"Umeblowane mieszkanie na wynajem składające się z 2 pokoi (salon z aneksem i sypialna) + garderoba. Do mieszkania należy miejsce parkingowe podziemne oraz siłownia W CENIE CZYNSZU. Do mieszkania przynależy również balkon z małym, zamykanym pomieszczeniem gospodarczym. Mieszkanie przestronne i jasne, dostępne do wprowadzenia od połowy stycznia.   Brak możliwości wynajmu dla osób ze zwierzętami. Mieszkanie wynajmowane po raz pierwszy przez właściciela, bez pośredników. Wymagana umowa najmu okazjonalnego.Dobra komunikacja (linie tramwajowe i autobusowe) oraz dużo sklepów w okolicy: Kaufland, Biedronka, Lidl, piekarnie Hert i Chleboteka.  Koszty: 3000 zł - cena najmu mieszkania i garażu590 zł - opłaty wspólnoty + woda + ogrzewanie90zł - prądOpłaty i prąd rozliczane co pół roku według zużycia.Kaucja - 4500 zł Kontakt:Proszę o kontakt mailowy () - odpowiadam w ciągu kilkunastu minut. Mieszkanie jest obecnie odmalowywane i będzie dostępne do odwiedzin w dniach 13-15 stycznia. Proszę o kontakt w celu umówienia spotkania. Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/duza-kawalerka-sukiennice-ID4jJxN.html,01.01.2023,kamienica,1,2,True,30.0,2900.0,,ul. Sukiennice,,,False,False,False,False,False,,"Obsługa zdalna Wypozażenie: lodówka, meble, kuchenka, telewizor, pralka."
https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-wroclaw-psie-pole-CID3-IDRJyd2.html,01.01.2023,Szeregowiec,2 pokoje,Parter,Tak,39.0,2800.0,800.0,Psie Pole,,,False,False,False,False,False,,"Wynajmę 39 metrowe mieszkanie, dwupokojowe z aneksem kuchennym oraz małym tarasem. Lokal znajduje się na parterze, Nowe budownictwo. Do mieszkania przynależy miejsce parkingowe w garażu podziemnym. Mieszkanie umeblowane. Do ceny trzeba doliczyć opłaty licznikowe."
https://www.olx.pl/d/oferta/zaulek-rogozinski-3-pokojowe-rozkladowe-po-remoncie-gentle-CID3-IDS1Gqi.html,01.01.2023,Blok,3 pokoje,2,Tak,57.0,3650.0,850.0,Stare Miasto,,,False,False,True,True,False,,"Do wynajęcia posiadam 3-pokojowe mieszkanie z oddzielną kuchnią po gruntownym remoncie przy ul. Zaułek Rogoziński we Wrocławiu (Różanka). Mieszkanie mieści się w doskonałym punkcie komunikacyjnym w pobliżu przystanków tramwajowych i autobusowych z bezpośrednim połączeniem m.in. z Placem Grunwaldzkim i Rynkiem. Budynek zadbany, z windą. Mieszkanie znajduje się na II piętrze.   Rozkład pomieszczeń:  - Pokój nr. 1 z mini biurem - Pokój nr. 2 z balkonem - Pokój nr. 3 - Przestronna kuchnia - Łazienka - Przedpokój z zabudową szaf (Łącznie 57 m2)  Cały lokal przeszedł gruntowny remont. Wymienione zostały wszystkie instalacje elektryczne i hydrauliczne. Mieszkanie w całości utrzymane w stylu Gentle. Prostota, elegancja i zrównoważone kolory pozwolą zachować harmonię myśli i zregenerować siły. Do dyspozycji w częściach wspólnych pozostaje dla Ciebie duża i wygodna kuchnia wyposażona w piekarnik z funkcją termoobiegu, kuchenka elektryczna, lodówka z zamrażarką oraz zmywarka. Łazienka wyposażona w kabinę prysznicową typu walk-in oraz pralkę. W przestronnym przedpokoju dodatkowo zainstalowana duża szafa.     Wyposażenie AGD: - Lodówka z zamrażarką - Piekarnik elektryczny z termoobiegiem - Pralka - Zmywarka - Kuchenka elektryczna 4-palnikowa  Każdy pokój wyposażony w zabudowaną szafę, rozkładaną sofę o powierzchni spania 190x142 cm oraz miejsce do pracy. Pokoje są zamykane na klucz patentowy.  Wszystkie media miejskie, zarówno ciepła woda jak i ogrzewanie. Możliwość wynajmu od 1 grudnia 2022. Szukamy odpowiedzialnych lokatorów, którzy będą w stanie zadbać o powierzone mienie jak i terminowo regulować czynsz.   - Cena najmu 3650,- zł Opłaty 850,- zł (w tym prąd, woda, ogrzewanie)"
https://www.otodom.pl/pl/oferta/przepiekne-mieszkanie-w-stylu-loftowym-ID4iboi.html,01.01.2023,,2,1,False,48.13,2900.0,,Wrocław,ZIELNA nowiutki budynek z 2022,,False,False,False,False,False,3000,"##### KONTAKT AGATA MROŻEK 887-190-925 LUB 507-415-870 #####LOKALIZACJA UL. ZIELNA nowiutki budynek z 2022r Z WINDĄ, dopiero oddany do użytkowania, 2 POKOJE Z OSOBNĄ KUCHNIĄ,  MIEJSCE POSTOJOWE W GARAŻU PODZIEMNYM I KOMÓRKAPolecam Państwu do najmu mieszkanie w pełni rozkładowe 2 pokojowe z osobną kuchnią na ul. Zielnej/Psie Pole razem z komórką i miejscem postojowym.Idealne dla firmy, dla osób pracujących, studiujących.Powierzchnia mieszkania 48,13 m2 plus balkon 4,10 m2 na Ip/IIp w budynku z windą.Mieszkanie 2-pokojowe w pełni rozkładowe z osobną kuchnią, wystawa okien zach.Kuchnia z meblami w zabudowie ze sprzętem AGD i miejscem jadalnianym.Salon z szafą w pełni umeblowany i wyposażony.Sypialnia z dużym łóżkiem i szafą.Łazienka razem z wc z kabiną prysznicową.Przedpokój również z dużą szafą.Przepiękne mieszkanie wykończane w loftowym stylu z cegłą i lamelami na ścianach w pełni umeblowane i wyposażone.Wykończone w wysokim standardzie z dbałością o każdy szczegół.Czynsz najmu 2900 zł plus 200 zł miejsce postojowe, czynsz dla zarządcy 550 zł (woda, ogrzewanie, części wspólne, fundusz remontowy) plus prąd ok. 150 zł do rozliczenia co miesiąc.Kaucja 3000 zł.Więcej informacji nie ujętych w ogłoszeniu chętnie udzielę telefonicznie.Serdecznie polecam i zapraszam na prezentację.Kontakt: Agata Mrożek 887-190-925 lub 507-415-870Więcej ofert Zawsze dążymy aby informacje o oferowanych przez nas nieruchomościach były jak najbardziej rzetelne. Jednak niekiedy, z przyczyn od nas niezależnych ich weryfikacja nie jest możliwa.Informacje dotyczące oferty zostały sporządzone na podstawie oświadczenia wobec czego prosimy Państwa o traktowanie ich orientacyjnie.Oferta nie stanowi oferty handlowej w rozumieniu kodeksu cywilnego i nie jest wiążąca.  Wypozażenie: meble."
